SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly,Salary Package,Gender_Female,Gender_Male,City_Ahmedabad,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,CollegeTier_Tier1,CollegeTier_Tier2,CollegeTier_Tier3,Stream_CS,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_AI,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_No,Hostel_Yes,HistoryOfBacklogs_No,HistoryOfBacklogs_Yes,CGPA_Tier_High,CGPA_Tier_Low,CGPA_Tier_Mid
6.9,7.21,7.26,6.88,7.1,7.09,6.8,6.92,7.04,67.6,1,1,1.0,1,0,86.4,4.1,57.7,54.7,1,1,0,8.35,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
8.43,8.76,8.3,8.66,8.76,8.51,8.79,8.13,8.46,71.7,1,2,2.0,1,1,83.2,3.2,58.5,60.6,0,1,0,18.54,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
6.5,6.86,6.68,7.02,7.05,7.67,7.57,6.84,7.1,85.2,1,3,2.0,3,2,82.8,4.6,95.8,66.6,1,1,0,8.72,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
6.96,6.99,7.01,7.26,7.25,6.96,7.43,6.86,7.07,70.8,1,3,2.0,1,0,80.3,3.2,53.9,57.8,1,1,0,12.05,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
5.01,4.98,5.29,5.73,5.3,5.1,5.34,5.27,5.12,62.8,1,1,1.0,1,0,48.6,2.1,27.8,35.6,1,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
10.0,10.0,9.99,10.0,10.0,10.0,10.0,10.0,9.85,81.1,2,5,3.0,4,1,69.9,4.0,79.1,62.3,1,1,0,25.47,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
6.93,7.42,7.68,7.21,7.47,6.81,7.17,7.6,7.29,81.2,1,1,2.0,2,1,63.6,4.1,62.1,56.4,0,1,0,8.96,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
6.82,7.59,6.92,6.91,7.32,7.24,7.9,7.36,7.56,79.0,1,2,2.0,1,0,72.2,3.0,58.3,66.7,1,1,0,8.28,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
6.67,6.79,6.76,7.02,6.68,7.0,6.92,7.5,6.93,71.8,0,2,2.0,2,0,71.5,3.2,50.3,47.9,1,0,0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
5.27,4.96,5.81,5.42,5.2,5.2,4.97,4.88,5.13,59.0,0,1,0.0,1,1,48.6,2.2,30.2,27.6,1,0,0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
7.3,6.91,6.16,6.86,6.98,6.67,6.58,6.75,6.71,74.3,2,2,2.0,1,0,59.9,2.3,53.7,40.3,1,1,0,12.21,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
9.45,9.49,9.69,9.24,9.15,10.0,9.67,9.43,9.49,80.3,2,2,3.0,2,1,89.5,3.7,77.6,54.7,1,1,0,18.08,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
5.29,5.26,5.46,5.24,5.05,5.19,5.24,4.98,9.77,63.4,3,5,2.0,0,0,96.7,2.1,96.3,54.7,0,0,1,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
7.74,7.8,7.13,7.57,6.9,7.49,6.81,7.03,7.31,73.7,1,3,1.0,1,1,66.1,2.8,59.2,63.9,0,1,0,8.41,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
5.68,5.49,5.76,5.76,5.21,5.34,5.19,5.17,5.6,52.0,0,1,1.0,0,0,33.6,1.3,27.6,30.8,0,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
7.63,7.74,7.89,6.96,7.31,7.58,7.78,7.55,7.57,71.5,1,2,1.0,2,1,69.6,3.2,65.5,54.7,0,1,0,9.15,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
5.12,5.75,5.54,5.17,5.4,5.08,4.66,5.61,5.26,68.2,1,0,1.0,2,0,60.1,1.7,19.0,33.0,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
9.58,9.64,9.94,9.81,9.99,9.14,9.93,9.95,9.83,100.0,2,2,3.0,3,1,80.1,3.6,57.7,86.2,1,1,0,18.52,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
10.0,10.0,10.0,10.0,9.85,10.0,9.91,10.0,9.85,94.4,1,3,3.0,3,1,93.0,3.7,95.1,77.3,1,1,0,25.13,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
5.26,4.57,5.19,5.25,4.35,4.94,5.19,4.96,5.13,72.7,0,1,2.0,0,0,41.6,2.6,23.0,26.9,0,0,0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
7.56,7.75,7.67,7.57,7.83,7.99,7.57,7.77,7.74,100.0,1,3,2.0,2,2,94.7,4.2,81.2,70.6,1,1,0,8.3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
7.99,7.96,8.27,8.34,8.14,8.2,7.97,8.27,9.98,84.7,3,5,2.0,5,1,69.9,4.6,97.7,61.5,1,1,1,25.93,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
7.32,7.26,7.77,7.04,7.41,7.13,7.37,6.95,7.24,69.9,1,1,2.0,2,0,59.0,4.2,62.3,47.6,1,1,0,12.06,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
5.42,5.6,5.73,5.8,5.43,5.26,5.68,4.86,5.36,62.9,1,1,0.0,1,1,53.6,2.0,23.8,37.7,0,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
7.49,7.98,7.41,8.75,8.21,8.38,7.97,8.82,8.1,75.9,2,5,3.0,3,1,63.5,4.5,78.8,80.5,0,1,0,18.85,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
6.59,6.25,6.49,6.14,6.03,6.21,6.28,5.78,6.28,64.6,0,1,1.0,0,0,39.2,1.7,26.3,31.8,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
8.14,7.9,7.49,7.56,7.18,7.72,7.33,7.74,7.7,76.4,1,2,1.0,2,0,66.4,2.3,59.9,54.7,1,1,0,8.57,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
5.37,5.72,5.38,5.66,4.52,5.27,5.06,5.31,5.37,73.5,1,2,2.0,2,0,66.8,2.8,53.0,39.3,1,1,0,4.77,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
4.85,4.56,4.56,4.36,4.59,4.2,4.55,4.48,4.59,62.0,0,2,1.0,1,0,40.9,2.0,36.3,38.6,0,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
7.79,8.59,7.8,8.07,8.58,8.04,8.06,7.86,7.89,79.9,2,2,1.0,2,0,75.1,3.1,57.7,49.0,0,1,0,8.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
8.88,9.55,9.34,9.06,9.39,8.66,9.12,9.76,9.17,97.2,1,2,3.0,4,2,81.3,4.0,98.4,76.4,1,1,0,25.66,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False
9.99,9.75,9.9,9.89,10.0,10.0,10.0,10.0,9.94,83.0,2,3,3.0,5,1,89.8,3.9,88.8,71.9,1,1,0,25.03,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
6.22,6.22,5.89,5.93,6.59,6.26,6.45,5.9,6.05,81.4,1,2,1.0,2,1,77.7,2.8,43.4,52.7,0,0,0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False
5.08,5.33,5.44,5.32,4.79,5.21,5.31,4.9,5.2,90.4,1,2,1.0,2,1,61.1,3.4,54.7,49.5,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7.18,6.53,6.88,7.05,6.99,6.84,7.01,5.87,6.74,56.5,0,0,1.0,0,1,48.0,1.6,30.0,26.1,0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
9.17,8.79,8.88,8.93,9.21,9.41,9.27,9.07,9.2,76.1,1,2,1.0,1,0,66.0,3.2,56.2,46.4,1,1,0,18.24,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
8.79,8.72,8.98,8.63,9.37,8.88,8.21,8.84,8.8,68.5,1,1,2.0,2,1,62.4,2.1,54.5,59.2,1,1,0,18.47,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
6.84,7.16,6.88,6.7,6.7,6.97,7.13,7.19,6.92,78.6,1,3,2.0,1,2,67.2,3.5,50.5,50.2,1,1,0,8.05,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
10.0,10.0,9.95,10.0,10.0,10.0,9.94,10.0,10.0,72.2,2,3,2.0,3,1,76.5,3.7,81.4,65.6,0,1,0,18.46,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
9.2,9.26,9.72,10.0,9.51,9.67,10.0,10.0,9.84,87.4,2,3,3.0,2,1,84.1,3.2,64.9,54.7,0,1,0,18.6,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6.61,6.78,6.2,6.53,5.98,6.55,6.14,6.23,6.41,69.1,0,1,0.0,0,0,45.8,2.1,30.2,29.7,1,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9.64,9.52,9.47,9.93,9.52,9.9,10.0,9.48,9.72,75.5,2,3,2.0,4,1,69.9,4.2,72.9,69.7,1,1,0,25.03,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
9.92,10.0,9.55,10.0,10.0,10.0,10.0,10.0,10.0,93.2,1,3,3.0,2,1,72.2,3.9,68.1,78.7,1,1,0,26.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
8.24,7.92,8.3,8.34,8.02,8.6,8.34,8.41,8.29,65.0,1,2,1.0,2,0,67.6,2.3,53.7,36.2,1,1,0,18.23,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
6.84,6.78,5.93,6.57,6.43,6.63,6.92,6.8,6.65,73.8,0,3,2.0,2,1,65.0,2.8,65.6,52.7,0,1,0,8.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
5.85,5.63,5.97,5.52,5.15,5.42,5.91,5.69,5.81,54.8,1,1,0.0,0,0,46.6,1.7,30.3,25.9,0,0,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8.18,8.11,8.37,7.81,8.9,8.2,8.44,8.85,8.38,84.3,2,3,4.0,4,0,75.1,4.5,87.3,71.9,0,1,0,19.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False
9.88,9.52,10.0,10.0,10.0,10.0,10.0,10.0,10.0,82.7,1,4,2.0,3,2,77.0,4.7,71.9,78.7,1,1,0,25.28,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
9.33,9.77,9.27,9.02,9.67,9.39,10.0,9.59,9.48,96.3,1,3,3.0,3,2,91.8,3.2,71.4,79.3,1,1,0,18.39,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
7.11,6.23,6.11,6.42,6.05,5.95,6.83,6.46,6.38,76.2,2,2,1.0,2,1,69.9,3.2,52.9,50.8,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6.51,6.97,6.76,6.64,6.11,6.27,6.77,6.05,6.54,77.7,1,2,2.0,2,1,53.4,2.4,54.6,49.2,0,1,0,8.04,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
6.79,6.22,6.64,6.76,6.71,6.35,5.96,7.0,6.52,71.5,1,2,3.0,2,1,72.7,3.5,56.5,56.7,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
4.03,4.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,67.2,1,1,1.0,1,1,46.0,2.3,33.2,33.4,0,0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
4.06,4.14,4.0,4.0,4.31,4.0,4.0,4.0,4.06,50.0,0,1,0.0,1,0,43.6,2.6,22.9,26.8,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
8.58,8.95,9.72,9.08,9.67,9.43,9.7,9.63,9.41,89.0,3,4,3.0,4,2,96.4,2.3,69.6,70.9,1,1,0,18.16,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
6.66,7.23,6.66,6.79,7.24,6.94,6.32,7.2,6.91,85.6,1,2,2.0,2,0,67.8,3.1,55.5,41.9,1,1,0,8.61,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
6.49,6.15,6.11,6.77,5.68,6.38,6.09,6.51,6.24,75.7,0,2,2.0,2,0,63.0,2.2,53.2,61.5,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
5.75,5.9,5.39,5.75,5.0,5.82,5.4,5.05,5.31,67.9,1,1,0.0,0,0,53.4,1.8,27.3,29.4,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
6.19,5.52,6.29,6.15,6.35,6.16,6.18,6.06,6.16,58.7,0,0,0.0,0,0,62.5,1.7,23.1,27.3,1,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False
8.19,8.07,8.61,7.74,8.5,8.48,8.29,8.49,8.39,89.9,2,2,2.0,4,1,72.6,4.4,80.0,71.5,1,1,0,22.38,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
4.54,4.0,4.0,4.0,4.0,4.21,4.12,4.0,4.1,88.1,1,1,2.0,2,1,71.1,3.0,40.4,45.8,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
6.61,7.06,6.92,6.45,6.7,6.73,6.96,6.59,6.78,78.6,1,2,2.0,2,0,69.9,3.6,59.2,44.4,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
6.94,6.66,7.06,7.2,7.06,6.95,7.08,6.82,7.05,85.4,3,4,2.0,3,0,70.0,4.1,83.4,75.8,0,1,0,10.29,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
9.39,9.48,9.21,9.04,9.36,9.33,8.78,9.12,9.17,100.0,2,3,1.0,2,1,84.9,3.5,98.6,83.4,1,1,0,25.76,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
6.11,5.39,6.19,5.91,6.16,5.36,5.66,5.92,5.75,63.9,2,1,2.0,1,0,68.8,2.3,58.4,56.1,0,1,0,3.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
7.08,7.07,7.76,7.71,7.54,8.01,7.52,7.69,7.44,78.3,0,2,2.0,1,0,75.7,3.2,58.4,49.0,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
9.09,8.73,9.15,9.3,8.76,9.1,9.15,9.51,9.09,91.6,2,3,3.0,3,2,88.3,4.6,80.6,54.7,1,1,0,18.56,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
6.9,6.39,6.75,6.44,7.14,6.74,6.58,6.56,6.66,75.1,0,3,2.0,2,1,77.9,3.5,59.5,65.2,0,1,0,8.84,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
8.16,7.67,7.38,7.75,8.0,8.06,8.12,8.02,7.95,81.8,1,4,2.0,4,2,79.6,3.2,82.6,93.7,1,1,0,12.71,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
